Date,ACWI,AGG,ARCC,ARKK,BIL,BIZD,BTC-USD,BX,DBMF,ETH-USD,IEF,KKR,KMLM,PSP,QAI,QQQ,SMH,SPY,^IRX
2021-12-01,93.8729248046875,100.46376037597656,13.48715877532959,96.98384857177734,78.38732147216797,11.046616554260254,57229.828125,120.1516342163086,20.879444122314453,4586.990234375,102.59672546386719,71.49507141113281,24.337236404418945,61.448280334472656,28.983009338378906,377.48614501953125,147.85171508789062,424.644775390625,0.05000000074505806
2021-12-02,95.22925567626953,100.44624328613281,13.64787769317627,97.39696502685547,78.38732147216797,11.209066390991211,56477.81640625,123.28528594970703,20.877925872802734,4511.30224609375,102.37547302246094,72.92496490478516,24.49317169189453,62.40095520019531,28.927871704101562,380.20672607421875,148.2361297607422,431.1487731933594,0.0430000014603138
2021-12-03,94.41730499267578,100.84941864013672,13.614396095275879,91.9969482421875,78.37873840332031,11.157081604003906,53598.24609375,118.0567626953125,20.978055953979492,4220.7060546875,102.97725677490234,71.1279296875,24.390649795532227,61.36888885498047,28.97382164001465,373.59552001953125,146.55235290527344,427.3972473144531,0.0430000014603138
2021-12-06,95.36766052246094,100.49884033203125,13.855476379394531,93.3936767578125,78.37873840332031,11.248054504394531,50582.625,117.59410095214844,20.993228912353516,4358.7373046875,102.4639663696289,71.88150787353516,24.553478240966797,61.68645095825195,28.918684005737305,376.5890808105469,145.99273681640625,432.4589538574219,0.0430000014603138
2021-12-07,97.4344482421875,100.34107971191406,13.862174987792969,98.46910095214844,78.37873840332031,11.306535720825195,50700.0859375,121.6180648803711,21.308032989501953,4315.0615234375,102.07454681396484,75.06978607177734,24.743011474609375,63.47273635864258,29.11166000366211,387.9296569824219,153.0733642578125,441.4043884277344,0.057999998331069946
2021-12-08,97.71125793457031,100.07816314697266,13.86886978149414,101.52812194824219,78.38732147216797,11.293539047241211,50504.796875,118.13531494140625,21.372507095336914,4439.35791015625,101.74713897705078,74.37417602539062,24.842952728271484,63.35367202758789,29.157604217529297,389.6653137207031,152.41152954101562,442.5732116699219,0.05999999865889549
2021-12-09,96.93621063232422,100.0869140625,13.855476379394531,96.12811279296875,78.37873840332031,11.254551887512207,47672.12109375,116.95691680908203,21.27010154724121,4119.81591796875,102.00377655029297,73.19548797607422,24.712860107421875,62.79793167114258,29.084087371826172,383.93170166015625,148.7227783203125,439.5851745605469,0.05299999937415123
2021-12-10,97.46212768554688,100.11322784423828,13.895657539367676,94.59367370605469,78.38732147216797,11.287040710449219,47243.3046875,116.79107666015625,21.273897171020508,3908.49609375,102.07454681396484,72.78968811035156,24.740427017211914,62.71852493286133,29.084087371826172,388.1051940917969,149.66685485839844,443.7231750488281,0.05000000074505806
2021-12-13,96.49041748046875,100.46376037597656,13.801908493041992,92.95105743408203,78.38732147216797,11.183072090148926,46737.48046875,112.60127258300781,21.277687072753906,3784.226806640625,102.56132507324219,69.93954467773438,24.746461868286133,61.5673713684082,29.047334671020508,382.4983215332031,145.78347778320312,439.79254150390625,0.0430000014603138
2021-12-14,95.96869659423828,100.27098083496094,13.62425708770752,91.88874816894531,78.38732147216797,11.072608947753906,46612.6328125,110.60237121582031,21.31561851501465,3745.4404296875,102.38431549072266,70.56754302978516,24.72578239440918,60.89255142211914,28.955440521240234,378.53924560546875,144.94158935546875,436.7666931152344,0.04800000041723251
2021-12-15,97.16120147705078,100.19210052490234,13.617423057556152,93.86580657958984,78.38732147216797,11.124591827392578,48896.72265625,111.61491394042969,21.429401397705078,4018.388671875,102.23385620117188,71.43709564208984,24.551753997802734,61.60707473754883,29.038145065307617,387.16900634765625,150.93701171875,443.5912170410156,0.04500000178813934
2021-12-16,96.69538116455078,100.3298110961914,13.480769157409668,90.36416625976562,78.37873840332031,11.040117263793945,47665.42578125,108.17577362060547,21.436986923217773,3962.4697265625,102.53152465820312,68.68354797363281,24.51901626586914,61.17041778564453,28.992197036743164,377.2131652832031,144.37705993652344,439.6794128417969,0.03500000014901161
2021-12-17,95.74510192871094,100.45264434814453,13.432943344116211,95.60679626464844,78.38732147216797,10.962141036987305,46202.14453125,107.59966278076172,21.302722930908203,3879.486572265625,102.7618179321289,69.15697479248047,24.517292022705078,60.694068908691406,28.983009338378906,375.3311767578125,143.70065307617188,434.9999694824219,0.029999999329447746
2021-12-20,94.84142303466797,100.30352020263672,13.446605682373047,93.17728424072266,78.37873840332031,10.897160530090332,46880.27734375,104.50094604492188,21.242034912109375,3933.844482421875,102.67321014404297,68.1908187866211,24.459571838378906,60.24174499511719,28.918684005737305,371.69036865234375,142.62088012695312,430.37445068359375,0.03799999877810478
2021-12-21,96.387939453125,100.22457885742188,13.678915977478027,96.75762176513672,78.37014770507812,11.053112983703613,48936.61328125,107.73058319091797,21.380096435546875,4020.260009765625,102.26573944091797,69.71735382080078,24.631013870239258,61.146400451660156,29.084087371826172,380.0089111328125,147.7726593017578,438.0174255371094,0.06499999761581421
2021-12-22,97.29164123535156,100.31228637695312,13.959051132202148,96.64942169189453,78.37014770507812,11.170077323913574,48628.51171875,113.91930389404297,21.19879722595215,3982.099609375,102.36322021484375,71.49507141113281,24.674089431762695,62.503387451171875,29.16679573059082,384.63677978515625,149.529052734375,442.39697265625,0.06499999761581421
2021-12-23,97.91584014892578,100.18946075439453,14.12303638458252,97.4461441040039,78.37014770507812,11.300037384033203,50784.5390625,117.83853912353516,21.362646102905273,4108.015625,102.15059661865234,73.17616271972656,24.7171688079834,63.243553161621094,29.203550338745117,387.5367126464844,150.81578063964844,445.1496887207031,0.057999998331069946
2021-12-27,98.98723602294922,100.24211120605469,14.191362380981445,95.81336212158203,78.37873840332031,11.3585205078125,50640.41796875,117.92582702636719,21.559114456176758,4037.547607421875,102.18605041503906,74.6350326538086,24.79470443725586,63.98372268676758,29.33220100402832,393.9416198730469,154.8765411376953,451.4494934082031,0.0430000014603138
2021-12-28,98.884765625,100.1982192993164,14.27335262298584,94.06253051757812,78.37014770507812,11.391008377075195,47588.85546875,114.67871856689453,21.88454246520996,3800.89306640625,102.16829681396484,74.13263702392578,24.79470443725586,63.69586944580078,29.231117248535156,392.11578369140625,153.35009765625,451.08056640625,0.05000000074505806
2021-12-29,98.89408111572266,99.89994812011719,14.246023178100586,93.05394744873047,78.37014770507812,11.385037422180176,46444.7109375,112.17355346679688,21.429401397705078,3628.53173828125,101.64569091796875,71.97814178466797,24.73764419555664,63.037960052490234,29.20163345336914,392.0571594238281,153.3256378173828,451.6576232910156,0.04500000178813934
2021-12-30,98.7738037109375,100.11927795410156,14.328014373779297,95.90020751953125,78.37873840332031,11.385037422180176,47178.125,112.1648178100586,21.653139114379883,3713.85205078125,101.9822998046875,72.23899841308594,24.585796356201172,63.3258056640625,29.183202743530273,390.885498046875,151.5839080810547,450.4090270996094,0.02500000037252903
2021-12-31,98.61532592773438,100.08415985107422,14.478331565856934,93.80765533447266,78.37873840332031,11.418211936950684,46306.4453125,112.94168090820312,21.617107391357422,3682.6328125,101.8671646118164,71.97814178466797,24.38793182373047,63.57252502441406,29.293779373168945,388.4446105957031,151.0750732421875,449.2738342285156,0.032999999821186066
2022-01-03,99.13739013671875,99.39987182617188,14.355347633361816,96.18780517578125,78.37014770507812,11.48455810546875,46458.1171875,110.53253936767578,21.812353134155273,3761.38037109375,100.91934967041016,71.03130340576172,24.562789916992188,63.69586944580078,29.23849105834961,392.18408203125,154.40687561035156,451.8752136230469,0.05299999937415123
2022-01-04,99.0534896850586,99.39111328125,14.505664825439453,91.92337799072266,78.37873840332031,11.584076881408691,45897.57421875,109.05738067626953,21.64643669128418,3794.056640625,100.8662109375,71.79456329345703,24.67138671875,64.10710144042969,29.266136169433594,387.09722900390625,153.6044921875,451.7237548828125,0.07999999821186066
2022-01-05,97.4406509399414,99.08403015136719,14.293852806091309,85.40771484375,78.37873840332031,11.464653015136719,43569.00390625,102.81629943847656,21.60286521911621,3550.386962890625,100.44099426269531,66.64498901367188,24.65850067138672,62.25665283203125,29.026552200317383,375.2052001953125,148.33529663085938,443.0496826171875,0.08500000089406967
2022-01-06,97.23556518554688,98.97877502441406,14.307518005371094,84.87218475341797,78.37873840332031,11.504464149475098,43160.9296875,104.01214599609375,21.695037841796875,3418.408203125,100.19300842285156,68.2004623413086,24.746849060058594,61.76321029663086,29.155555725097656,374.9416198730469,149.8079376220703,442.6335144042969,0.09000000357627869
